,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province
1341,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,9.0,0.0,TANGUB CITY,MISAMIS OCCIDENTAL
1342,0.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,Within,0.0,11.0,0.0,TUDELA,MISAMIS OCCIDENTAL
1343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,TUDELA,MISAMIS OCCIDENTAL
1344,16.0,204.0,50.0,237.0,423.0,10.0,0.0,42.0,2.0,Within,6.0,990.0,0.0,TOTAL,MISAMIS OCCIDENTAL
1345,5.0,27.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,37.0,0.0,TOTAL,MISAMIS OCCIDENTAL
1346,2.0,10.0,3.0,18.0,44.0,1.0,0.0,1.0,0.0,Within,0.0,79.0,0.0,BALINGASAG,MISAMIS ORIENTAL
1347,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,BALINGASAG,MISAMIS ORIENTAL
1348,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,3.0,0.0,BALINGOAN,MISAMIS ORIENTAL
1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALINGOAN,MISAMIS ORIENTAL
1350,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,3.0,0.0,BINUANGAN,MISAMIS ORIENTAL
1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BINUANGAN,MISAMIS ORIENTAL
1352,20.0,326.0,58.0,149.0,655.0,12.0,0.0,26.0,0.0,Within,15.0,1262.0,1.0,CAGAYAN DE ORO CITY,MISAMIS ORIENTAL
1353,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,12.0,0.0,CAGAYAN DE ORO CITY,MISAMIS ORIENTAL
1354,0.0,6.0,1.0,12.0,37.0,1.0,0.0,1.0,0.0,Within,0.0,58.0,0.0,CLAVERIA,MISAMIS ORIENTAL
1355,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,CLAVERIA,MISAMIS ORIENTAL
1356,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,EL SALVADOR CITY,MISAMIS ORIENTAL
1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,EL SALVADOR CITY,MISAMIS ORIENTAL
1358,3.0,20.0,6.0,64.0,43.0,1.0,0.0,3.0,0.0,Within,0.0,140.0,0.0,GINGOOG CITY,MISAMIS ORIENTAL
1359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,GINGOOG CITY,MISAMIS ORIENTAL
1360,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,4.0,0.0,GITAGUM,MISAMIS ORIENTAL
1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GITAGUM,MISAMIS ORIENTAL
1362,1.0,10.0,3.0,14.0,19.0,1.0,0.0,2.0,0.0,Within,0.0,50.0,0.0,INITAO,MISAMIS ORIENTAL
1363,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,INITAO,MISAMIS ORIENTAL
1364,0.0,4.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,25.0,0.0,JASAAN,MISAMIS ORIENTAL
1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JASAAN,MISAMIS ORIENTAL
1366,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,4.0,0.0,LIBERTAD,MISAMIS ORIENTAL
1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LIBERTAD,MISAMIS ORIENTAL
1368,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,LUGAIT,MISAMIS ORIENTAL
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LUGAIT,MISAMIS ORIENTAL
1370,1.0,3.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,Within,0.0,16.0,0.0,MAGSAYSAY,MISAMIS ORIENTAL
1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAGSAYSAY,MISAMIS ORIENTAL
1372,0.0,17.0,2.0,12.0,25.0,0.0,0.0,1.0,0.0,Within,0.0,57.0,0.0,MANTICAO,MISAMIS ORIENTAL
1373,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,MANTICAO,MISAMIS ORIENTAL
1374,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,MEDINA,MISAMIS ORIENTAL
1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MEDINA,MISAMIS ORIENTAL
1376,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,NAAWAN,MISAMIS ORIENTAL
1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,NAAWAN,MISAMIS ORIENTAL
1378,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,OPOL,MISAMIS ORIENTAL
1379,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,OPOL,MISAMIS ORIENTAL
1380,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,SALAY,MISAMIS ORIENTAL
1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SALAY,MISAMIS ORIENTAL
1382,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,2.0,0.0,SUGBONGCOGON,MISAMIS ORIENTAL
1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SUGBONGCOGON,MISAMIS ORIENTAL
1384,1.0,2.0,2.0,12.0,12.0,0.0,0.0,1.0,0.0,Within,0.0,30.0,0.0,TAGOLOAN,MISAMIS ORIENTAL
1385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,TAGOLOAN,MISAMIS ORIENTAL
1386,1.0,7.0,3.0,18.0,13.0,1.0,0.0,1.0,1.0,Within,0.0,45.0,0.0,TALISAYAN,MISAMIS ORIENTAL
1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TALISAYAN,MISAMIS ORIENTAL
1388,30.0,416.0,83.0,376.0,863.0,17.0,0.0,37.0,1.0,Within,15.0,1839.0,1.0,TOTAL,MISAMIS ORIENTAL
1389,2.0,21.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,cross,0.0,28.0,0.0,TOTAL,MISAMIS ORIENTAL
1390,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,BARLIG,MOUNTAIN PROVINCE
1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BARLIG,MOUNTAIN PROVINCE
1392,2.0,12.0,7.0,24.0,23.0,2.0,0.0,3.0,0.0,Within,1.0,76.0,2.0,BAUKO,MOUNTAIN PROVINCE
1393,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,BAUKO,MOUNTAIN PROVINCE
1394,1.0,4.0,2.0,13.0,8.0,1.0,0.0,1.0,0.0,Within,0.0,30.0,0.0,BESAO,MOUNTAIN PROVINCE
1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BESAO,MOUNTAIN PROVINCE
1396,1.0,12.0,7.0,38.0,55.0,2.0,1.0,2.0,1.0,Within,1.0,120.0,0.0,BONTOC,MOUNTAIN PROVINCE
1397,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,6.0,0.0,BONTOC,MOUNTAIN PROVINCE
1398,1.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,NATONIN,MOUNTAIN PROVINCE
1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,NATONIN,MOUNTAIN PROVINCE
1400,3.0,4.0,2.0,15.0,10.0,2.0,0.0,1.0,0.0,Within,0.0,37.0,0.0,PARACELIS,MOUNTAIN PROVINCE
1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PARACELIS,MOUNTAIN PROVINCE
1402,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,SABANGAN,MOUNTAIN PROVINCE
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SABANGAN,MOUNTAIN PROVINCE
1404,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,SADANGA,MOUNTAIN PROVINCE
1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SADANGA,MOUNTAIN PROVINCE
1406,1.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,SAGADA,MOUNTAIN PROVINCE
1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAGADA,MOUNTAIN PROVINCE
1408,1.0,1.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,20.0,0.0,TADIAN,MOUNTAIN PROVINCE
1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TADIAN,MOUNTAIN PROVINCE
1410,11.0,38.0,22.0,153.0,104.0,7.0,1.0,7.0,1.0,Within,2.0,348.0,2.0,TOTAL,MOUNTAIN PROVINCE
1411,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,8.0,0.0,TOTAL,MOUNTAIN PROVINCE
1412,7.0,135.0,48.0,20.0,317.0,8.0,8.0,24.0,3.0,Within,13.0,584.0,1.0,BACOLOD CITY,NEGROS OCCIDENTAL
1413,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,BACOLOD CITY,NEGROS OCCIDENTAL
1414,2.0,7.0,0.0,45.0,22.0,0.0,3.0,0.0,0.0,Within,0.0,79.0,0.0,BAGO CITY,NEGROS OCCIDENTAL
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAGO CITY,NEGROS OCCIDENTAL
1416,0.0,1.0,0.0,24.0,2.0,0.0,0.0,0.0,1.0,Within,0.0,28.0,0.0,BINALBAGAN,NEGROS OCCIDENTAL
1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BINALBAGAN,NEGROS OCCIDENTAL
1418,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,3.0,0.0,CALATRAVA,NEGROS OCCIDENTAL
1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CALATRAVA,NEGROS OCCIDENTAL
1420,2.0,12.0,0.0,19.0,24.0,1.0,4.0,2.0,2.0,Within,0.0,66.0,0.0,ESCALANTE CITY,NEGROS OCCIDENTAL
1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ESCALANTE CITY,NEGROS OCCIDENTAL
1422,1.0,8.0,2.0,11.0,20.0,1.0,0.0,2.0,0.0,Within,0.0,46.0,1.0,HIMAMAYLAN CITY,NEGROS OCCIDENTAL
1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,HIMAMAYLAN CITY,NEGROS OCCIDENTAL
1424,2.0,3.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,Within,0.0,37.0,0.0,KABANKALAN CITY,NEGROS OCCIDENTAL
1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KABANKALAN CITY,NEGROS OCCIDENTAL
1426,2.0,3.0,0.0,17.0,3.0,1.0,1.0,1.0,0.0,Within,0.0,28.0,0.0,LA CARLOTA CITY,NEGROS OCCIDENTAL
1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LA CARLOTA CITY,NEGROS OCCIDENTAL
1428,0.0,1.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,Within,0.0,24.0,0.0,MURCIA,NEGROS OCCIDENTAL
1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MURCIA,NEGROS OCCIDENTAL
1430,0.0,1.0,0.0,17.0,3.0,1.0,1.0,0.0,0.0,Within,0.0,23.0,0.0,PONTEVEDRA,NEGROS OCCIDENTAL
1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PONTEVEDRA,NEGROS OCCIDENTAL
1432,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,Within,0.0,9.0,0.0,PULUPANDAN,NEGROS OCCIDENTAL
1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PULUPANDAN,NEGROS OCCIDENTAL
1434,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,Within,0.0,20.0,0.0,SAGAY CITY,NEGROS OCCIDENTAL
1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAGAY CITY,NEGROS OCCIDENTAL
1436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,SALVADOR BENEDICTO,NEGROS OCCIDENTAL
1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SALVADOR BENEDICTO,NEGROS OCCIDENTAL
1438,0.0,2.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,Within,0.0,24.0,0.0,SAN ENRIQUE,NEGROS OCCIDENTAL
1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN ENRIQUE,NEGROS OCCIDENTAL
1440,3.0,26.0,4.0,9.0,11.0,0.0,1.0,3.0,0.0,Within,1.0,59.0,1.0,SILAY CITY,NEGROS OCCIDENTAL
1441,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,SILAY CITY,NEGROS OCCIDENTAL
1442,2.0,2.0,0.0,21.0,10.0,0.0,3.0,0.0,0.0,Within,0.0,38.0,0.0,TALISAY CITY,NEGROS OCCIDENTAL
1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TALISAY CITY,NEGROS OCCIDENTAL
1444,0.0,1.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,20.0,0.0,TOBOSO,NEGROS OCCIDENTAL
1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOBOSO,NEGROS OCCIDENTAL
1446,1.0,8.0,2.0,22.0,22.0,1.0,0.0,1.0,0.0,Within,1.0,58.0,0.0,VALLADOLID,NEGROS OCCIDENTAL
1447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,VALLADOLID,NEGROS OCCIDENTAL
1448,0.0,9.0,0.0,20.0,17.0,0.0,3.0,1.0,0.0,Within,0.0,50.0,0.0,VICTORIAS CITY,NEGROS OCCIDENTAL
1449,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,VICTORIAS CITY,NEGROS OCCIDENTAL
1450,23.0,221.0,57.0,283.0,517.0,13.0,25.0,34.0,6.0,Within,15.0,1197.0,3.0,TOTAL,NEGROS OCCIDENTAL
1451,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,TOTAL,NEGROS OCCIDENTAL
1452,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,AMLAN,NEGROS ORIENTAL
1453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,AMLAN,NEGROS ORIENTAL
1454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,AYUNGON,NEGROS ORIENTAL
1455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,AYUNGON,NEGROS ORIENTAL
1456,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,BACONG,NEGROS ORIENTAL
1457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BACONG,NEGROS ORIENTAL
1458,2.0,10.0,8.0,22.0,31.0,1.0,0.0,3.0,1.0,Within,0.0,78.0,0.0,BAIS CITY,NEGROS ORIENTAL
1459,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,BAIS CITY,NEGROS ORIENTAL
1460,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,BASAY,NEGROS ORIENTAL
1461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BASAY,NEGROS ORIENTAL
1462,2.0,13.0,3.0,42.0,19.0,1.0,0.0,3.0,0.0,Within,0.0,83.0,0.0,BAYAWAN CITY,NEGROS ORIENTAL
1463,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,BAYAWAN CITY,NEGROS ORIENTAL
1464,1.0,7.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,Within,0.0,27.0,0.0,BINDOY,NEGROS ORIENTAL
1465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BINDOY,NEGROS ORIENTAL
1466,1.0,5.0,3.0,15.0,12.0,1.0,0.0,1.0,0.0,Within,0.0,38.0,0.0,CANLAON CITY,NEGROS ORIENTAL
1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CANLAON CITY,NEGROS ORIENTAL
1468,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,DAUIN,NEGROS ORIENTAL
1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DAUIN,NEGROS ORIENTAL
1470,9.0,175.0,75.0,41.0,342.0,10.0,0.0,20.0,2.0,Within,5.0,679.0,0.0,DUMAGUETE CITY,NEGROS ORIENTAL
1471,1.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,12.0,0.0,DUMAGUETE CITY,NEGROS ORIENTAL
1472,1.0,9.0,5.0,33.0,30.0,1.0,0.0,1.0,0.0,Within,0.0,81.0,1.0,GUIHULNGAN CITY,NEGROS ORIENTAL
1473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,GUIHULNGAN CITY,NEGROS ORIENTAL
1474,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,LA LIBERTAD,NEGROS ORIENTAL
1475,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,LA LIBERTAD,NEGROS ORIENTAL
1476,0.0,5.0,3.0,30.0,12.0,1.0,0.0,0.0,0.0,Within,0.0,51.0,0.0,MABINAY,NEGROS ORIENTAL
1477,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,MABINAY,NEGROS ORIENTAL
1478,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,MANJUYOD,NEGROS ORIENTAL
1479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,MANJUYOD,NEGROS ORIENTAL
1480,1.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,23.0,0.0,PAMPLONA,NEGROS ORIENTAL
1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PAMPLONA,NEGROS ORIENTAL
1482,1.0,3.0,1.0,28.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,38.0,0.0,SANTA CATALINA,NEGROS ORIENTAL
1483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SANTA CATALINA,NEGROS ORIENTAL
1484,1.0,4.0,1.0,4.0,19.0,1.0,0.0,3.0,0.0,Within,0.0,34.0,1.0,SIATON,NEGROS ORIENTAL
1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIATON,NEGROS ORIENTAL
1486,1.0,1.0,0.0,19.0,7.0,1.0,0.0,0.0,0.0,Within,0.0,29.0,0.0,SIBULAN,NEGROS ORIENTAL
1487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SIBULAN,NEGROS ORIENTAL
1488,0.0,2.0,5.0,32.0,15.0,0.0,0.0,1.0,0.0,Within,0.0,55.0,0.0,TANJAY CITY,NEGROS ORIENTAL
1489,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,TANJAY CITY,NEGROS ORIENTAL
1490,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,TAYASAN,NEGROS ORIENTAL
1491,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,TAYASAN,NEGROS ORIENTAL
1492,1.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,VALENCIA,NEGROS ORIENTAL
1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,VALENCIA,NEGROS ORIENTAL
1494,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,ZAMBOANGUITA,NEGROS ORIENTAL
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ZAMBOANGUITA,NEGROS ORIENTAL
1496,21.0,243.0,110.0,360.0,532.0,18.0,0.0,33.0,3.0,Within,5.0,1327.0,2.0,TOTAL,NEGROS ORIENTAL
1497,7.0,23.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,36.0,0.0,TOTAL,NEGROS ORIENTAL
1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Within,0.0,7.0,0.0,ALAMADA,COTABATO
1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALAMADA,COTABATO
1500,0.0,10.0,2.0,8.0,7.0,1.0,0.0,2.0,0.0,Within,1.0,31.0,0.0,ALEOSAN,COTABATO
1501,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,ALEOSAN,COTABATO
1502,1.0,11.0,3.0,11.0,23.0,1.0,0.0,8.0,0.0,Within,1.0,60.0,1.0,ANTIPAS,COTABATO
1503,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,11.0,0.0,ANTIPAS,COTABATO
1504,0.0,6.0,2.0,21.0,12.0,1.0,0.0,4.0,0.0,Within,0.0,47.0,1.0,ARAKAN,COTABATO
1505,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,ARAKAN,COTABATO
1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,1.0,0.0,BANISILAN,COTABATO
1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BANISILAN,COTABATO
1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Within,0.0,3.0,0.0,CARMEN,COTABATO
1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CARMEN,COTABATO
1510,1.0,20.0,3.0,25.0,39.0,2.0,0.0,13.0,0.0,Within,1.0,104.0,0.0,KABACAN,COTABATO
1511,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,KABACAN,COTABATO
1512,6.0,174.0,49.0,103.0,320.0,9.0,1.0,43.0,3.0,Within,7.0,720.0,5.0,KIDAPAWAN CITY,COTABATO
1513,0.0,32.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,cross,0.0,36.0,0.0,KIDAPAWAN CITY,COTABATO
1514,1.0,1.0,1.0,15.0,8.0,0.0,0.0,1.0,0.0,Within,0.0,27.0,0.0,LIBUNGAN,COTABATO
1515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,LIBUNGAN,COTABATO
1516,0.0,24.0,4.0,11.0,16.0,2.0,0.0,14.0,0.0,Within,1.0,72.0,0.0,M'LANG,COTABATO
1517,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,9.0,0.0,M'LANG,COTABATO
1518,1.0,4.0,4.0,19.0,17.0,1.0,0.0,8.0,0.0,Within,1.0,55.0,0.0,MAKILALA,COTABATO
1519,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,16.0,0.0,MAKILALA,COTABATO
1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Within,0.0,3.0,0.0,MATALAM,COTABATO
1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MATALAM,COTABATO
1522,2.0,37.0,8.0,56.0,65.0,2.0,0.0,17.0,0.0,Within,1.0,189.0,1.0,MIDSAYAP,COTABATO
1523,0.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,cross,0.0,23.0,0.0,MIDSAYAP,COTABATO
1524,1.0,2.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,Within,0.0,22.0,0.0,PIGKAWAYAN,COTABATO
